Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Ellen E. Strong,,,,,,,,,,,,,,,,,,,,F,musician
Elizabeth Strout,,,,,,,,,,,,,,,,,,,,F,musician
Nancie Schermerhorn,1928-12-02,"LaSalle, Illinois, U.S.",,,,,,,,3,,,,,,,,,,F,musician
Susan Stryker,,,,,,,,,,,,,,,,,,,,F,musician
Anne Stuart ,,,,,,,,,,,,,,,,,,,,F,musician
Melissa Studdard,,"Tuscaloosa, Alabama, U.S.",,,,,,,,,,,,,,,,,,F,musician
Bonnie Jo Stufflebeam,,,,,,,,,,,,,,,,,,,,F,musician
Sarah Stup,,,,,,,,,,,,,,,,,,,,F,musician
Circe Sturm,,"Houston, Texas",,,,,,,,,,,,,,,,,,F,musician
Toy Styles,,,,,,,,,,,,,,,,,,,,F,musician
Alexandra Styron,,,,,,,,,,,,,,,,,,,,F,musician
J. Courtney Sullivan,,,,,,,,,,,,,,,,,,,,F,musician
Tricia Sullivan,,,,,,,,,,,,,,,,,,,,F,musician
Altoon Sultan,,,,,,,,,,,,,,,,,,,,F,musician
Terrie Sultan,,,,,,,,,,,,,,,,,,,,F,musician
Wafa Sultan,1958-06-14,"Baniyas, Syria",,,,,,,,,,,,,,,,,,F,musician
Nova Ren Suma,,,,,,,,,,,,,,,,,,,,F,musician
Melanie Sumner,,,,,,,,,,,,,,,,,,,,F,musician
Indu Sundaresan,,India,,,,,,,,,,,,,,,,,,F,musician
Kirsten Sundberg Lunstrum,,,,,,,,,,,,,,,,,,,,F,musician
Abigail Jillian Sunderland[1],1993-10-19,"Los Angeles, California, U.S.[1]",,,,,,,,,,,,,,,,,,F,musician
Anita Superson,,,,,,,,,,,,,,,,,,,,F,musician
Tina Susman,,,,,,,,,,,,,,,,,,,,F,musician
Ellen Sussman,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Sutcliffe,,,,,,,,,,,,,,,,,,,,F,musician
Joyce Sutphen,,,,,,,,,,,,,,,,,,,,F,musician
Zainab Al-Suwaij,1971-01-01,Basra,,,,,,,,,,,,,,,,,,F,musician
Adora Svitak,1997-10-15,"Springfield, Oregon, U.S.",,,,,,,,,,,,,,,,,,F,musician
Terese Svoboda,,,,,,,,,,,,,,,,,,,,F,musician
Annalyn Swan,,,,,,,,,,,,,,,,,,,,F,musician
Wendy Sue Swanson,1974-01-01,"Minnesota, United States",,,,,,,,Two sons,,,,,,,,,,F,musician
Rachel L. Swarns,1967-01-01,"New York City, U.S.",,,,,,,,,,,,,,,,,,F,musician
Aoibheann Sweeney,,,,,,,,,,,,,,,,,,,,F,musician
Jennifer K. Sweeney,,,,,,,,,,,,,,,,,,,,F,musician
Lynn Sweet,,"Chicago, Illinois",,,,,,,,,,,,,,,,,,F,musician
Shanna Swendson,,,,,,,,,,,,,,,,,,,,F,musician
Robin Stender Swicord[1],1952-10-23,"Columbia, South Carolina, U.S.",,,Nicholas Kazan ​,1984-01-01,,1.0,0.0,Zoe KazanMaya Kazan,0.0,1945-09-15,"New York City, U.S.",,,1.0,0.0,Zoe Kazan  Maya Kazan,Robin Swicord ​,F,musician
Ann Swidler,1944-12-11,,,,,,,,,,,,,,,,,,,F,musician
Rachel Swirsky,,,,,,,,,,,,,,,,,,,,F,musician
Kara Swisher,1962-12-11,,,,Megan Smith​ ​,1999-01-01,2018-01-01,2.0,1.0,4,0.0,,,,,,,,,F,musician
Wanda Sykes,,,,,,,,,,,,,,,,,,,,F,musician
Jade Sylvan,,,,,,,,,,,,,,,,,,,,F,musician
Alexandria Constantinova Szeman,,,,,,,,,,,,,,,,,,,,F,musician
Mary Szybist,,,,,,,,,,,,,,,,,,,,F,musician
Stacy Szymaszek,,,,,,,,,,,,,,,,,,,,F,musician
Sonya Taaffe,,,,,,,,,,,,,,,,,,,,F,musician
Eileen Tabios,,,,,,,,,,,,,,,,,,,,F,musician
Karin Tabke,,,,,,,,,,,,,,,,,,,,F,musician
Mary Tabor,,,,,,,,,,,,,,,,,,,,F,musician
Sabaa Tahir,,,,,,,,,,,,,,,,,,,,F,musician
Lehua Taitano,,,,,,,,,,,,,,,,,,,,F,musician
Dalma Takács,,,,,,,,,,,,,,,,,,,,F,musician
Jill Talbot,,,,,,,,,,,,,,,,,,,,F,musician
Niloufar Talebi,,"London, England",,,,,,,,,,,,,,,,,,F,musician
Marcia Talley,,,,,,,,,,,,,,,,,,,,F,musician
Michelle Tam,,,,,,,,,,,,,,,,,,,,F,musician
Amber Rose Tamblyn,1983-05-14,"Santa Monica, California, U.S.",,,David Cross ​,2012-01-01,,1.0,0.0,1,0.0,,,,,,,,,F,musician
Margo Tamez,,,,,,,,,,,,,,,,,,,,F,musician
Amy Tan,,,,,,,,,,,,,,,,,,,,F,musician
Cecilia Tan,,,,,,,,,,,,,,,,,,,,F,musician
Lucy Tan,,,,,,,,,,,,,,,,,,,,F,musician
Sandi Tan,1972-01-01,Singapore,,,,,,,,,,,,,,,,,,F,musician
Karin Tanabe,,,,,,,,,,,,,,,,,,,,F,musician
Yuko Taniguchi,,,,,,,,,,,,,,,,,,,,F,musician
Judith Tannenbaum,,,,,,,,,,,,,,,,,,,,F,musician
Andreana Kostantina Tantaros[1],1978-12-30,"Allentown, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,F,musician
Molly Tanzer,,,,,,,,,,,,,,,,,,,,F,musician
Luci Tapahonso,,,,,,,,,,,,,,,,,,,,F,musician
Ambreen Tariq,,,,,,,,,,,,,,,,,,,,F,musician
Rose Khedouri,,,,,Barry Tarlow​ ​,1971-01-01,1980-01-01,1.0,1.0,,0.0,,,,,,,,,F,musician
Judith Tarr,1955-01-30,"Augusta, Maine, U.S.",,,,,,,,,,,,,,,,,,F,musician
Donna Tartt,,,,,,,,,,,,,,,,,,,,F,musician
Janet Tashjian,,,,,,,,,,,,,,,,,,,,F,musician
Kristin Tate,,"New Hampshire, U.S.",,,,,,,,,,,,,,,,,,F,musician
Janet Tavakoli,,,,,,,,,,,,,,,,,,,,F,musician
Sabrina Tavernise,1971-02-24,"Hartford, Connecticut, U.S.",,,,,,,,,,,,,,,,,,F,musician
Mia Tavonatti,,,,,,,,,,,,,,,,,,,,F,musician
Christine Taylor-Butler,,Ohio,,,,,,,,,,,,,,,,,,F,musician
Mary Ann Taylor-Hall,,,,,,,,,,,,,,,,,,,,F,musician
Barbara Brown,1951-09-21,"Lafayette, Indiana, US",,,Edward Taylor ​,1982-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Eleanor Ross Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Glenda R. Taylor,1955-12-30,"Brooklyn, New York",,,,,,,,,,,,,,,,,,F,musician
Goldie Taylor,1968-07-18,"University City, Missouri",,,,,,,,,,,,,,,,,,F,musician
Jacqueline Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Janelle Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Jeri Taylor,1938-06-30,,,,Richard Alan Enberg,1963-01-01,1973-01-01,2.0,1.0,3,0.0,1935-01-09,"Mount Clemens, Michigan, U.S.",2017-12-21,"La Jolla, California, U.S.",2.0,1.0,6,Jeri Taylor​ ​,F,musician
Joan Kennedy Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Karen E. Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Keeanga-Yamahtta Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Laini Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Lucy Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Nicole A. Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Sarah McFarland Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Sonya Renee Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Stephanie Taylor ,,"Charlottesville, Virginia",,,,,,,,,,,,,,,,,,F,musician
Tawny Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Tess Taylor,,,,,,,,,,,,,,,,,,,,F,musician
Michelle Tea,,,,,,,,,,,,,,,,,,,,F,musician
Zephyr Rain Teachout,1971-10-24,"Seattle, Washington, U.S.",,,Nicholas Juliusburger,,,1.0,,1,,,,,,,,,,F,musician
Alexandra Teague,,Fort Worth ,,,,,,,,,,,,,,,,,,F,musician
Teresia Teaiwa,1968-08-12,,2017-03-21,,,,,,,,,,,,,,,,,F,musician
Lisa Teasley,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Teck,,,,,,,,,,,,,,,,,,,,F,musician
Nina Teicholz,1965-05-07,,,,,,,,,,,,,,,,,,,F,musician
Christine Diane Teigen,1985-11-30,"Delta, Utah, U.S.",,,John Roger Stephens,2013-01-01,,1.0,0.0,4,0.0,1978-12-28,"Springfield, Ohio, U.S.",,,1.0,0.0,4,Chrissy Teigen ​,F,musician
Gabriela Teissier,,Mexico City,,,,,,,,,,,,,,,,,,F,musician
Raina Telgemeier,,,,,,,,,,,,,,,,,,,,F,musician
Melanie Kubachko,1949-04-11,,2015-02-09,,Steve Rasnic Tem,,,1.0,,4,,,,,,,,,,F,musician
Dina Temple-Raston,1965-08-25,Belgium,,,,,,,,,,,,,,,,,,F,musician
Emily Temple-Wood,1994-05-24,"Chicago, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,musician
Sheri S. Tepper,,,,,,,,,,,,,,,,,,,,F,musician
Rosalyn Terborg-Penn,1941-10-22,"Brooklyn, New York, U.S.",2018-12-25,"Columbia, Maryland, U.S.",,,,,,,,,,,,,,,,F,musician
Heather Terrell,,,,,,,,,,,,,,,,,,,,F,musician
Maria Terrone,,,,,,,,,,,,,,,,,,,,F,musician
Kathleen Tessaro,,,,,,,,,,,,,,,,,,,,F,musician
Catherine Texier,,,,,,,,,,,,,,,,,,,,F,musician
Cathy Gillen Thacker,,,,,,,,,,,,,,,,,,,,F,musician
Hilary Tham,,,,,,,,,,,,,,,,,,,,F,musician
Twyla Tharp,1941-07-01,"Portland, Indiana, U.S.[1]",,,,,,,,,,,,,,,,,,F,musician
Nancy Thayer,1943-12-14,"Emporia, Kansas, U.S.",,,Charley Walters,,,1.0,,Joshua ThayerSamantha Wilde (novelist),,,,,,,,,,F,musician
Mimi Thebo,,,,,,,,,,,,,,,,,,,,F,musician
Robin Thede,1979-07-27,"Spencer, Iowa, U.S.",,,,,,,,,,,,,,,,,,F,musician
Elizabeth Theiss-Morse,,,,,,,,,,,,,,,,,,,,F,musician
Jeanne Theoharis,,,,,,,,,,,,,,,,,,,,F,musician
Liz Theoharis,,,,,,,,,,,,,,,,,,,,F,musician
Abigail Thernstrom,,,,,,,,,,,,,,,,,,,,F,musician
Melanie Thernstrom,1964-01-01,,,,,,,,,2,,,,,,,,,,F,musician
Jean Thesman,,,,,,,,,,,,,,,,,,,,F,musician
Bodie and Brock Thoene,,,,,,,,,,,,,,,,,,,,F,musician
Mary Thom,,,,,,,,,,,,,,,,,,,,F,musician
Pamela Thomas-Graham,1963-06-24,,,,Lawrence Otis Graham ​ ​,1991-01-01,,1.0,0.0,3,1.0,1961-12-25,"Manhattan, New York City, US",2021-02-19,"Chappaqua, New York, US",1.0,,,Pamela Thomas-Graham,F,musician
Angie Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Anna Thomas,1948-07-12,"Stuttgart, Germany",,,,,,,,,,,,,,,,,,F,musician
Betsy Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Cammy Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Helen Amelia Thomas,1920-08-04,"Winchester, Kentucky, U.S.",2013-07-20,"Washington, D.C., U.S.",Douglas B. Cornell,,,1.0,,,,,,,,,,,,F,musician
Jane Resh Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Jodi Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Sheree Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Sherry Thomas,,,,,,,,,,,,,,,,,,,,F,musician
Melissa Thomasson,,,,,,,,,,,,,,,,,,,,F,musician
Kathleen Thomerson,,,,,,,,,,,,,,,,,,,,F,musician
Karen Thompson Walker,,,,,,,,,,,,,,,,,,,,F,musician
Sonié Joi Thompson-Ruffin,,,,,,,,,,,,,,,,,,,,F,musician
Nafissa Thompson-Spires,,,,,,,,,,,,,,,,,,,,F,musician
Anne M. Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Carlene Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Caroline Thompson,1956-04-23,"Washington, D.C., U.S.",,,Alfred Henry Bromell,,,1.0,,,,1947-09-19,"Columbus, Ohio, U.S.",2013-03-18,"Santa Monica, California, U.S.",1.0,,2,Caroline Thompson,F,musician
Erin L. Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Heather Ann Thompson,,"Lawrence, Kansas, United States",,,,,,,,,,,,,,,,,,F,musician
Kathleen Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Kelly Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Kristin Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Laurie Ann Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Patricia Thompson ,1926-06-15,"New York City, U.S.",2016-04-01,"New York, U.S.",,,,,,Roger Thompson,,,,,,,,,,F,musician
Sylvia Vaughn Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Vicki Lewis Thompson,,,,,,,,,,,,,,,,,,,,F,musician
Amy Thomson,1958-10-28,"Miami, Florida, U.S.",,,Edd Vick,,,1.0,,Katherine,,,,,,,,,,F,musician
Tracey Thomson,,,,,,,,,,,,,,,,,,,,F,musician
Vivian Thomson,,,,,,,,,,,,,,,,,,,,F,musician
Helen Louise Thorington,1928-11-16,"Philadelphia, Pennsylvania, U.S.",2023-04-13,"Lincoln, Massachusetts, U.S.",,,,,,,,,,,,,,,,F,musician
Annabella Avery Thorne,1997-10-08,"Pembroke Pines, Florida, U.S.",,,,,,,,,,,,,,,,,,F,musician
Martha Thorne,,,,,,,,,,,,,,,,,,,,F,musician
Tamara Thorne,,,,,,,,,,,,,,,,,,,,F,musician
Samantha Thornhill,,,,,,,,,,,,,,,,,,,,F,musician
Betsy Thornton,,,,,,,,,,,,,,,,,,,,F,musician
Jeanne Thornton,,,,,,,,,,,,,,,,,,,,F,musician
Helen Thorpe,,,,,,,,,,,,,,,,,,,,F,musician
Maggie Thrash,,,,,,,,,,,,,,,,,,,,F,musician
Brenna Thummler,,,,,,,,,,,,,,,,,,,,F,musician
Lucy Thurber,,,,,,,,,,,,,,,,,,,,F,musician
Rob Thurman,,,,,,,,,,,,,,,,,,,,F,musician
Cecelia Tichi,1942-04-10,"Pittsburgh, Pennsylvania, US",,,,,,,,,,,,,,,,,,F,musician
Phyllis Natalie Alexander,1934-03-12,"Johnson City, Tennessee, U.S.",2015-09-22,"Millington, Tennessee, U.S.","Samuel Tickle, Sr. ​",1955-01-01,,1.0,0.0,Seven,0.0,,,,,,,,,F,musician
Cate Tiernan,,,,,,,,,,,,,,,,,,,,F,musician
T. F. Tierney,,,,,,,,,,,,,,,,,,,,F,musician
Karen Jill Stein,1954-01-01,"Newport News, Virginia",,,David Tietjen,,,1.0,,,,,,,,,,,,F,musician
Liz Tigelaar,1975-10-04,"Dallas, Texas, U.S.",,,,,,,,,,,,,,,,,,F,musician
Nancy Tillman,,,,,,,,,,,,,,,,,,,,F,musician
Lois Tilton,,,,,,,,,,,,,,,,,,,,F,musician
Katherine Claire Timpf,1988-10-29,"Detroit, Michigan, U.S.",,,Cameron Friscia ​,2021-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Blair Tindall,1960-02-02,"Chapel Hill, North Carolina, U.S.",2023-04-12,"Los Angeles, California, U.S.",William Sanford Nye,2006-01-01,2006-01-01,1.0,1.0,,0.0,1955-11-27,"Washington, D.C., U.S.",,,2.0,1.0,,Blair Tindall​ ​,F,musician
Hannah Tinti,,,,,,,,,,,,,,,,,,,,F,musician
Karen Tintori,,,,,,,,,,,,,,,,,,,,F,musician
Toni Tipton-Martin,,,,,,,,,,,,,,,,,,,,F,musician
Linda Tirado,,,,,,,,,,,,,,,,,,,,F,musician
Sallie Tisdale,,,,,,,,,,,,,,,,,,,,F,musician
Louise Titchener,,,,,,,,,,,,,,,,,,,,F,musician
Allison Titus,,,,,,,,,,,,,,,,,,,,F,musician
Sheila Tobias,1935-04-26,"New York City, U.S.",2021-07-06,"Tucson, Arizona, U.S.",Carlos Stern​ ​,1970-01-01,1978-01-01,2.0,1.0,,1.0,,,,,,,,,F,musician
C. Lee Tocci,,,,,,,,,,,,,,,,,,,,F,musician
Anna Todd,1989-03-20,"Dayton, Ohio, U.S.",,,Jordan Todd ​,2007-01-01,,1.0,0.0,1,0.0,,,,,,,,,F,musician
Caroline and Charles Todd,,,,,,,,,,,,,,,,,,,,F,musician
Hallie Todd,1962-01-07,,,,Glenn Withrow,,,1.0,,1,,1953-11-24,"Highland Heights, Kentucky, U.S.",,,1.0,0.0,1,Hallie Todd ​,F,musician
Kendra Todd,1978-04-06,"Virginia Beach, Virginia, U.S.",,,,,,,,,,,,,,,,,,F,musician
Kim Todd,1970-04-15,,,,,,,,,,,,,,,,,,,F,musician
Margo Todd,,,,,,,,,,,,,,,,,,,,F,musician
Maggie Tokuda-Hall,,,,,,,,,,,,,,,,,,,,F,musician
Stephanie S. Tolan,,,,,,,,,,,,,,,,,,,,F,musician
Caroline Tolbert,,,,,,,,,,,,,,,,,,,,F,musician
Susan Jane Goldsmith,1941-01-14,"New York City, New York, U.S.",2016-05-18,"Washington, D.C., U.S.",Martin Tolchin ​,1965-01-01,,1.0,0.0,2,0.0,1928-09-20,"New York City, U.S.",2022-02-17,"Alexandria, Virginia, U.S.",1.0,0.0,2,Susan Goldsmith​ ​,F,musician
Jia Tolentino,1988-01-01,"Toronto, Ontario, Canada",,,,,,,,,,,,,,,,,,F,musician
Pamela D. Toler,,,,,,,,,,,,,,,,,,,,F,musician
Robin Toner,1954-05-22,"Chester, Pennsylvania, U.S.",2008-12-12,"Washington, D.C., U.S.",Peter Gosselin,,,1.0,,2,,,,,,,,,,F,musician
S. D. Tooley,,,,,,,,,,,,,,,,,,,,F,musician
Jane Toombs,,,,,,,,,,,,,,,,,,,,F,musician
Sanaz Toossi,,,,,,,,,,,,,,,,,,,,F,musician
Alessandra Torre,,"Tallahassee, Florida, U.S.",,,,,,,,,,,,,,,,,,F,musician
Dayna Tortorici,,,,,,,,,,,,,,,,,,,,F,musician
Christina Tosi,1981-01-01,"Ohio, U.S.",,,William Guidara,2016-01-01,,1.0,0.0,2,0.0,1979-01-01,"Sleepy Hollow, New York, US",,,1.0,0.0,2,Christina Tosi ​,F,musician
Aïda Touré,,,,,,,,,,,,,,,,,,,,F,musician
Virgie Tovar,1982-05-19,"San Francisco, United States",,,,,,,,,,,,,,,,,,F,musician
Ann Townsend,,,,,,,,,,,,,,,,,,,,F,musician
P. J. Tracy,,,,,,,,,,,,,,,,,,,,F,musician
Rebecca Traister,,,,,,,,,,,,,,,,,,,,F,musician
Barbara Tran,,,,,,,,,,,,,,,,,,,,F,musician
Chrysanthemum Tran,,,,,,,,,,,,,,,,,,,,F,musician
Gina Trapani,1975-09-19,"Brooklyn, New York[2]",,,,,,,,,,,,,,,,,,F,musician
Jessica Treadway,1961-01-01,"Albany, New York",,,,,,,,,,,,,,,,,,F,musician
Elizabeth Treadwell,,,,,,,,,,,,,,,,,,,,F,musician
Sarah Treem,,"Boston, Massachusetts, U.S.",,,Torfi Frans Ólafsson,,,1.0,,2,,,,,,,,,,F,musician
Emma Trelles,,,,,,,,,,,,,,,,,,,,F,musician
Gail Tremblay,1945-12-15,"Buffalo, New York, United States",2023-05-03,"Olympia, Washington, United States",,,,,,,,,,,,,,,,F,musician
Jane Jeong Trenka,,"Seoul, Korea",,,,,,,,,,,,,,,,,,F,musician
Judith Dana Lewman,1981-04-11,"Arcadia, California, U.S.",,,,,,,,,,,,,,,,,,F,musician
Djuan Keila Trent,1986-11-20,"Columbus, Georgia, U.S.",,,,,,,,,,,,,,,,,,F,musician
Holley Trent,,,,,,,,,,,,,,,,,,,,F,musician
Natasha Trethewey,,,,,,,,,,,,,,,,,,,,F,musician
Emma Trevayne,,,,,,,,,,,,,,,,,,,,F,musician
Mily Treviño-Sauceda,,,,,,,,,,,,,,,,,,,,F,musician
Rose Treviño,,,,,,,,,,,,,,,,,,,,F,musician
Adriana Trigiani,1969-01-01,"Big Stone Gap, Virginia, U.S.",,,,,,,,,,,,,,,,,,F,musician
Camilla Trinchieri,1942-01-01,"Prague, Protectorate of Bohemia and Moravia",,,,,,,,,,,,,,,,,,F,musician
Rosemerry Wahtola Trommer,,,,,,,,,,,,,,,,,,,,F,musician
Carmelita Tropicana,,,,,,,,,,,,,,,,,,,,F,musician
Jean Trounstine,,,,,,,,,,,,,,,,,,,,F,musician
Kathryn Troutman,1947-10-05,"Baltimore, Maryland, US",,,,,,,,,,,,,,,,,,F,musician
Valerie Trueblood,,,,,,,,,,,,,,,,,,,,F,musician
Avery Trufelman,1991-03-07,,,,,,,,,,,,,,,,,,,F,musician
Carla Trujillo,,,,,,,,,,,,,,,,,,,,F,musician
Margaret Truman,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Trumbauer,,,,,,,,,,,,,,,,,,,,F,musician
Ivana Marie Zelníčková,1949-02-20,"Gottwaldov, Czechoslovak Socialist Republic",2022-07-14,"Manhattan, New York City, U.S.",Alfred Winklmayr​ ​,1971-01-01,1973-01-01,4.0,4.0,"
Donald Jr.
Ivanka
Eric
",0.0,,,,,,,,,F,musician
Ivanka Trump,,,,,,,,,,,,,,,,,,,,F,musician
Mary Lea Trump,1965-05-03,"New York City, U.S.",,,,,,,,1,,,,,,,,,,F,musician
Adrienne Roston,1966-12-10,"Wilmette, Illinois, United States",,,,,,,,,,,,,,,,,,F,musician
Monique Truong,,,,,,,,,,,,,,,,,,,,F,musician
Audrey Truschke,,,,,,,,,,,,,,,,,,,,F,musician
Danielle Trussoni,,,,,,,,,,,,,,,,,,,,F,musician
To-wen Tseng,,,,,,,,,,,,,,,,,,,,F,musician
Anna Lowenhaupt Tsing,1952-01-01,,,,,,,,,,,,,,,,,,,F,musician
Patricia Zenn,1944-09-23,,,,,,,,,,,,,,,,,,,F,musician
Gail Tsukiyama,,"San Francisco, California, U.S.",,,,,,,,,,,,,,,,,,F,musician
Liz Tuccillo,,,,,,,,,,,,,,,,,,,,F,musician
April Genevieve Tucholke,,,,,,,,,,,,,,,,,,,,F,musician
Lily Tuck,,,,,,,,,,,,,,,,,,,,F,musician
Cynthia Tucker,1955-03-13,"Monroeville, Alabama, US",,,,,,,,1,,,,,,,,,,F,musician
Geri Coleman Tucker,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Tucker ,,,,,,,,,,,,,,,,,,,,F,musician
Nancy Bernkopf Tucker,1948-07-12,"New York City, U.S.",2012-12-01,"Potomac, Maryland, U.S.",Warren I. Cohen,,,1.0,,,,,,,,1.0,,,Nancy Bernkopf Tucker,F,musician
Tasha Tudor,,,,,,,,,,,,,,,,,,,,F,musician
Catherine Tufariello,,,,,,,,,,,,,,,,,,,,F,musician
Zeynep Tufekci,,"Istanbul, Turkey",,,,,,,,,,,,,,,,,,F,musician
Danielle Tumminio Hansen,1981-01-01,"New York City, New York, US",,,Eric Hansen ​,2010-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Karen Tumulty,1955-12-01,"San Antonio, Texas, U.S.",,,Paul Richter,,,1.0,,2,,,,,,,,,,F,musician
Sheila Turnage,,,,,,,,,,,,,,,,,,,,F,musician
Ann Turner ,,,,,,,,,,,,,,,,,,,,F,musician
Gloria Rose Turner,1936-07-14,"Brooklyn, New York, U.S.",2016-04-05,"Los Angeles, California, U.S.",Victor Morozoff[1],1957-01-01,1964-01-01,2.0,2.0,3; including Jennifer Jason Leigh,0.0,1929-02-14,"New York City, U.S.",1982-07-23,"Indian Dunes, California, U.S.",2.0,2.0,"2, including Jennifer Jason Leigh",Barbara Turner​ ​,F,musician
Beauty B. Turner,1957-01-23,"Chicago, Illinois, U.S.",2008-12-18,"Chicago, Illinois, U.S.",,,,,,,,,,,,,,,,F,musician
Guinevere Jane Turner,1968-05-23,"Boston, Massachusetts, U.S.",,,,,,,,,,,,,,,,,,F,musician
Jamie Langston Turner,,,,,,,,,,,,,,,,,,,,F,musician
Megan Whalen Turner,,,,,,,,,,,,,,,,,,,,F,musician
Nikki Turner ,,,,,,,,,,,,,,,,,,,,F,musician
Erica Simone Turnipseed,,,,,,,,,,,,,,,,,,,,F,musician
Genya Turovskaya,,,,,,,,,,,,,,,,,,,,F,musician
Julia Turshen,1985-01-01,,,,Grace Bonney ​,2013-01-01,,1.0,0.0,,0.0,1981-06-09,,,,2.0,1.0,,Aaron Coles​ ​,F,musician
Mary Turzillo,,,,,,,,,,,,,,,,,,,,F,musician
Eve Tushnet,1978-01-01,,,,,,,,,,,,,,,,,,,F,musician
Lisa Tuttle,,,,,,,,,,,,,,,,,,,,F,musician
Peuo Tuy,,,,,,,,,,,,,,,,,,,,F,musician
Chase Twichell,,,,,,,,,,,,,,,,,,,,F,musician
Megan Twohey,,"Evanston, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,musician
Amelia Warren Tyagi,,,,,,,,,,,,,,,,,,,,F,musician
Aisha Nilaja Tyler,1970-09-18,"San Francisco, California, U.S.",,,Jeff Tietjens​ ​,1992-01-01,2017-01-01,1.0,1.0,,0.0,,,,,,,,,F,musician
Anne Tyler,,,,,,,,,,,,,,,,,,,,F,musician
Cristina Costello,1982-01-01,"Moxahala, Ohio, US",,,,,,,,,,,,,,,,,,F,musician
Agnese Udinotti,,,,,,,,,,,,,,,,,,,,F,musician
Ngozi Ukazu,,,,,,,,,,,,,,,,,,,,F,musician
Laura Ulewicz,,,,,,,,,,,,,,,,,,,,F,musician
Anya Ulinich,,,,,,,,,,,,,,,,,,,,F,musician
Leslie Ullman,,,,,,,,,,,,,,,,,,,,F,musician
Trace Ullman,1959-12-30,"Slough, Berkshire, England",,,Allan John McKeown[1],1983-01-01,,1.0,0.0,2,1.0,1946-05-21,"Ealing, London, England",2013-12-24,"Los Angeles, California, US",1.0,0.0,2,Tracey Ullman ​,F,musician
Thrity Umrigar,,,,,,,,,,,,,,,,,,,,F,musician
Naomi Tuazon Tacuyan,,,,,Ricardo Hurao Underwood​ ​,2008-01-01,,1.0,0.0,,0.0,,,,,,,,,F,musician
Deb Olin Unferth,,,,,,,,,,,,,,,,,,,,F,musician
Loung Ung,,,,,,,,,,,,,,,,,,,,F,musician
Lisa Unger,,,,,,,,,,,,,,,,,,,,F,musician
Nancy C. Unger,,,,,,,,,,,,,,,,,,,,F,musician
Jane Unrue,,,,,,,,,,,,,,,,,,,,F,musician
Ellen Urbani,,,,,,,,,,,,,,,,,,,,F,musician
Wanda Urbanska,,"South Bend, Indiana, U.S.",,,,,,,,,,,,,,,,,,F,musician
Andrea U'Ren,,,,,,,,,,,,,,,,,,,,F,musician
Anne Ursu,,,,,,,,,,,,,,,,,,,,F,musician
Pamela Uschuk,,,,,,,,,,,,,,,,,,,,F,musician
Carly Usdin,1982-01-01,,,,,,,,,,,,,,,,,,,F,musician
Urvashi Vaid,1958-10-08,"New Delhi, India",2022-05-14,"New York City, New York, U.S.",,,,,,,,,,,,,,,,F,musician
Rachel Vail,,,,,,,,,,,,,,,,,,,,F,musician
