Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Jennifer Graylock,,,,,,,,,,,,,,,,,,,,F,director
Beth Green ,1949-01-01,,,,,,,,,,,,,,,,,,,F,director
Jill Greenberg,1967-07-10,"Montreal, Quebec, Canada",,,,,,,,,,,,,,,,,,F,director
Lois Greenfield,1949-04-18,,,,,,,,,,,,,,,,,,,F,director
Lillian Baynes,1871-01-01,,1916-01-01,,Walter Griffin ​,1899-01-01,1908-01-01,1.0,1.0,,0.0,,,,,,,,,F,director
Megan Shea Griffiths,,"Bloomington, Indiana",,,,,,,,,,,,,,,,,,F,director
Paula Grimaldi-Reardon,1954-10-17,"Jersey City, New Jersey, US",2019-12-03,"North Brunswick, New Jersey",,,,,,,,,,,,,,,,F,director
Lori Grinker,1957-01-01,"New York City, United States",,,,,,,,,,,,,,,,,,F,director
Debbie Grossman,,,,,,,,,,,,,,,,,,,,F,director
Virna Haffer,1899-01-01,"Aurora, Illinois",1974-04-05,,Clarence SchultzPaul Raymond HafferNorman Randall,,,1.0,,,,,,,,,,,,F,director
Betty Hahn,1940-10-11,"Chicago, Illinois",,,,,,,,,,,,,,,,,,F,director
Margaret Hall ,1876-01-01,Massachusetts ,1963-01-01,,,,,,,,,,,,,,,,,F,director
Monica Haller,,,,,,,,,,,,,,,,,,,,F,director
Hella Heyman,1921-07-15,Germany,1992-05-01,Los Angeles,,,,,,,,,,,,,,,,F,director
Lucy Hanna,,,,,,,,,,,,,,,,,,,,F,director
Marie Constance Hansen,1918-06-02,"St. Louis, Missouri, US",1969-06-06,"Pasadena, California, US",David Wesley,1944-01-01,,1.0,0.0,,0.0,,,,,,,,,F,director
Edie McKee Harper,1922-03-29,"Kansas City, USA",2010-01-10,,,,,,,,,,,,,,,,,F,director
Sharon Harper,,,,,,,,,,,,,,,,,,,,F,director
Pamela Harris ,,,,,,,,,,,,,,,,,,,,F,director
Rose Hartman,1937-05-16,New York City,,,,,,,,,,,,,,,,,,F,director
Emily Harrison Spencer,1869-01-01,"The Martin's Nest, Baltimore County, Maryland, U.S.",1949-01-01,Unknown,Charles Swett Hayden,,,1.0,,3,,,,,,,,,,F,director
Jacqueline Hayden,1950-01-01,"Cincinnati, Ohio",,,,,,,,,,,,,,,,,,F,director
Alexandra Hedison,1969-07-10,"Los Angeles, California, U.S.",,,Alicia Christian Foster,2014-01-01,,1.0,0.0,,0.0,1962-11-19,"Los Angeles, California, U.S.",,,1.0,0.0,2,Alexandra Hedison ​,F,director
Diana Hemingway,,,,,,,,,,,,,,,,,,,,F,director
Eleonore Hendricks,1983-01-01,New York City,,,,,,,,,,,,,,,,,,F,director
Carol Henry ,,,,,,,,,,,,,,,,,,,,F,director
Diana Mara Henry,1948-06-20,"Cincinnati, Ohio, U.S.",,,,,,,,,,,,,,,,,,F,director
Pao Houa Her,1982-01-01,Laos,,,,,,,,,,,,,,,,,,F,director
Elena Pisetski,1970-01-01,"Ekaterinburg, Russian SFSR",,,Werner Stipetić[1],1999-01-01,,1.0,0.0,,0.0,1942-09-05,"Munich, Germany[1]",,,3.0,2.0,3,Martje Grohmann​ ​,F,director
Mattie Edwards,1869-01-01,"St. Louis, Missouri, U.S.",1956-01-01,"Boston, Massachusetts, U.S.",,,,,,,,,,,,,,,,F,director
Elizabeth Heyert,,,,,,,,,,,,,,,,,,,,F,director
Constance Francesca Gabor Hilton,1947-03-10,"New York City, U.S.",2015-01-05,"Los Angeles, California, U.S.",Joseph Piche​ ​,1993-01-01,2010-01-01,1.0,1.0,,0.0,,,,,,,,,F,director
Tana Hoban,,,,,,,,,,,,,,,,,,,,F,director
Evelyn Hockstein,,"Washington, DC",,,,,,,,,,,,,,,,,,F,director
Nancy Honey,,,,,,,,,,,,,,,,,,,,F,director
Marian Osgood Hooker,1875-01-01,"San Francisco, California U.S.",1968-01-01,"Santa Barbara, California U.S.",,,,,,,,,,,,,,,,F,director
Kerri Ann Hoskins,1970-02-20,"Cambridge, Minnesota, U.S.",,,,,,,,4,,,,,,,,,,F,director
Marilyn Houlberg,,,,,,,,,,,,,,,,,,,,F,director
Justice Howard,,San Francisco,,,,,,,,,,,,,,,,,,F,director
Whitney Hubbs,,,,,,,,,,,,,,,,,,,,F,director
Connie Imboden,,,,,,,,,,,,,,,,,,,,F,director
Austin Irving,1984-01-01,"New York City, New York, U.S.",,,,,,,,,,,,,,,,,,F,director
Ayana V. Jackson,1977-05-14,"Livingston, New Jersey, United States",,,,,,,,,,,,,,,,,,F,director
Smrita Jain,1983-01-31,"New Delhi, India",,,,,,,,,,,,,,,,,,F,director
Mercedes Jelinek,,"New Haven, Connecticut, USA",,,,,,,,,,,,,,,,,,F,director
Ellei Johndro,,,,,,,,,,,,,,,,,,,,F,director
Krisanne Johnson,,,,,,,,,,,,,,,,,,,,F,director
Kristin Jones,,,,,,,,,,,,,,,,,,,,F,director
Nikki Kahn,,"Georgetown, Guyana",,,Michel du Cille,,,1.0,,,,,,,,,,,,F,director
Alice S. Kandell,,,,,,,,,,,,,,,,,,,,F,director
Farrah Karapetian,,,,,,,,,,,,,,,,,,,,F,director
Siri Kaur,,,,,,,,,,,,,,,,,,,,F,director
Helen Lenora Keller,1951-09-29,"Evanston, Illinois",2020-12-16,"Oakland, California",,,,,,,,,,,,,,,,F,director
Tatana Kellner,1950-01-01,,,,,,,,,,,,,,,,,,,F,director
Brenda Ann Kenneally,1959-10-23,"Albany, New York",,,,,,,,,,,,,,,,,,F,director
Elizabeth Macdowell,1858-01-01,,1953-01-01,,Louis N. Kenton,,,1.0,,,,,,,,,,,,F,director
Lisa Kereszi,1973-01-01,"Chester, Pennsylvania, USA",,,,,,,,,,,,,,,,,,F,director
Miru Kim,1981-02-20,"Stoneham, Massachusetts, US",,,,,,,,,,,,,,,,,,F,director
Soo Kim,1969-01-01,South Korea,,,,,,,,,,,,,,,,,,F,director
Barbara Kinney,,,,,,,,,,,,,,,,,,,,F,director
Karen Knorr,,,,,,,,,,,,,,,,,,,,F,director
Stacy Kranitz,,,,,,,,,,,,,,,,,,,,F,director
Jill Krementz,1940-02-19,"Morristown, New Jersey, U.S.",,,Kurt Vonnegut​ ​,1979-01-01,,1.0,0.0,1,1.0,,,,,,,,,F,director
Lisa Kristine,,,,,,,,,,,,,,,,,,,,F,director
Susan Kuklin,,,,,,,,,,,,,,,,,,,,F,director
Anne LaBastille,1933-11-20,"Montclair, New Jersey",2011-07-01,"Plattsburgh, New York",C.V. “Major” Bowes,,,1.0,,,,,,,,,,,,F,director
Tamara Lackey,,,,,,,,,,,,,,,,,,,,F,director
Katherine Lahusen,1930-01-05,"Cincinnati, Ohio, U.S.",2021-05-26,"Chester County, Pennsylvania",,,,,,,,,,,,,,,,F,director
Wendy Sue Lamm,,,,,,,,,,,,,,,,,,,,F,director
Molly Landreth,,,,,,,,,,,,,,,,,,,,F,director
Elisabetta Foti,1930-09-19,"Boston, Massachusetts",2012-09-19,"New York, New York",,,,,,,,,,,,,,,,F,director
Erika Langley,,,,,,,,,,,,,,,,,,,,F,director
Susan Jean Engledow,,"Dallas, Texas, U.S.",,,Delaney Bramlett,,,1.0,,Dylan Thomas,,,,,,,,,,F,director
Ida G. Leranbaum,1910-01-01,"Toronto, Ontario",1997-11-27,"Dallas, Texas",Irving Lansky,,,1.0,,,,,,,,,,,,F,director
Erika Larsen,,"Washington, D.C",,,,,,,,,,,,,,,,,,F,director
Sally Larsen,,,,,,,,,,,,,,,,,,,,F,director
Gillian Laub,,,,,,,,,,,,,,,,,,,,F,director
Brooke Lauren,,,,,,,,,,,,,,,,,,,,F,director
Lisa Jo Bachelis[1][2],1943-03-08,"Los Angeles County, California[2]",,,Tom Law[1],,,1.0,,Pilar Law,,,,,,,,,,F,director
Jocelyn Lee ,1962-01-01,"Naples, Italy",,,,,,,,,,,,,,,,,,F,director
Nina Leen,,,,,,,,,,,,,,,,,,,,F,director
Diana Lemieux,,,,,,,,,,,,,,,,,,,,F,director
Gita Lenz,,,,,,,,,,,,,,,,,,,,F,director
Rebecca Lepkoff,,,,,,,,,,,,,,,,,,,,F,director
Catherine Leroy,1944-08-27,"Paris, France",2006-07-08,"Santa Monica, California",,,,,,,,,,,,,,,,F,director
Isa Leshko,1971-01-01,,,,,,,,,,,,,,,,,,,F,director
Judith Lesnaw,,,,,,,,,,,,,,,,,,,,F,director
Надя (Надежда) Лев,,"Moscow, Russia",,,,,,,,,,,,,,,,,,F,director
Esther Levine,,,,,,,,,,,,,,,,,,,,F,director
Faythe Levine,,,,,,,,,,,,,,,,,,,,F,director
Laura Levine,,"New York, New York, US",,,,,,,,,,,,,,,,,,F,director
Yijun Liao,,"Shanghai, China",,,,,,,,,,,,,,,,,,F,director
Miranda Lichtenstein,,,,,,,,,,,,,,,,,,,,F,director
Linda Lindroth,,,,,,,,,,,,,,,,,,,,F,director
Janis Crystal Lipzin,1945-01-01,,,,,,,,,,,,,,,,,,,F,director
Georgia Shuset,1922-01-27,"Pittsburgh, Pennsylvania, US",2020-05-10,"Auburndale, Massachusetts, US",,,,,,,,,,,,,,,,F,director
Jacqueline Livingston,,,,,,,,,,,,,,,,,,,,F,director
Sharon Lockhart,1964-01-01,"Norwood, Massachusetts",,,,,,,,,,,,,,,,,,F,director
Judith Lodge,1941-07-25,"Saint Paul, Minnesota, U.S.",,,,,,,,,,,,,,,,,,F,director
Jennifer Loomis,,,,,,,,,,,,,,,,,,,,F,director
Nancy Elizabeth Gill,1951-02-06,"Yonkers, New York, United States",,,,,,,,,,,,,,,,,,F,director
Janelle Lynch,1969-01-01,,,,,,,,,,,,,,,,,,,F,director
Jenny Lynn ,,,,,,,,,,,,,,,,,,,,F,director
Amber Elizabeth Lyon[1],1982-11-09,"Denver, Colorado, U.S.",,,,,,,,,,,,,,,,,,F,director
Miriam MacMillan,1905-06-13,,1987-08-18,,,,,,,,,,,,,,,,,F,director
Selina Maitreya,,,,,,,,,,,,,,,,,,,,F,director
Rebecca Hargrave Malamud,,,,,,,,,,,,,,,,,,,,F,director
Carolyn Males,,,,,,,,,,,,,,,,,,,,F,director
Barbara Maples,,,,,,,,,,,,,,,,,,,,F,director
Rose Marasco,1948-12-25,"Utica, New York",,,,,,,,,,,,,,,,,,F,director
Elli Marcus,,,,,,,,,,,,,,,,,,,,F,director
Joan Marcus,,"Pittsburgh, Pennsylvania, United States",,,Adrian Bryan-Brown,,,1.0,,,,1956-01-01,"Oxford, England",,,1.0,,,Joan Marcus,F,director
Malerie Marder,,,,,,,,,,,,,,,,,,,,F,director
Margery Lewis,,,,,,,,,,,,,,,,,,,,F,director
Diana Markosian,1989-01-01,"Moscow, Russia",,,,,,,,,,,,,,,,,,F,director
Rania Matar,1964-01-01,Lebanon,,,,,,,,,,,,,,,,,,F,director
Rebecca Inez Burrum,1928-12-07,"Manchester, Tennessee",2019-11-09,"Durham, North Carolina","Jack F. Matlock, Jr.​ ​",1949-01-01,,1.0,0.0,5,0.0,,,,,,,,,F,director
Annu Palakunnathu Matthew,,,,,,,,,,,,,,,,,,,,F,director
Mary Ellen Matthews,,,,,,,,,,,,,,,,,,,,F,director
Chenoa Maxwell,,"Jamaica, Queens, New York, U.S.",,,Martin Morse,,,1.0,,,,,,,,,,,,F,director
Dona Ann McAdams,,,,,,,,,,,,,,,,,,,,F,director
Paula McCartney,1971-01-01,"Pittsburgh, PA",,,,,,,,,,,,,,,,,,F,director
Katherine Elizabeth McClellan,,,,,,,,,,,,,,,,,,,,F,director
Melodie McDaniel,,,,,,,,,,,,,,,,,,,,F,director
Lilly McElroy,,,,,,,,,,,,,,,,,,,,F,director
Michele McNally,1955-06-25,,2022-02-18,"Yonkers, New York",,,,,,,,,,,,,,,,F,director
Laura McPhee,1958-06-08,"New York, New York, US",,,,,,,,,,,,,,,,,,F,director
Amanda Means,,,,,,,,,,,,,,,,,,,,F,director
Tammy Mercure,1976-01-19,"Sioux City, Iowa",,,,,,,,,,,,,,,,,,F,director
Meryl Meisler,,,,,,,,,,,,,,,,,,,,F,director
Sheila Metzner,1939-01-01,"New York City, United States[2]",,,Jeffrey Metzner,,,1.0,,5,,,,,,,,,,F,director
Cheryl Diaz Meyer,1968-02-25,"Quezon City, Philippines",,,,,,,,,,,,,,,,,,F,director
Shirley Miranda-Rodriguez,,,,,,,,,,,,,,,,,,,,F,director
Andrea Modica,1960-01-01,"Brooklyn, New York, United States",,,,,,,,,,,,,,,,,,F,director
Star Montana,,,,,,,,,,,,,,,,,,,,F,director
Haley Morris-Cafiero,1976-01-01,,,,,,,,,,,,,,,,,,,F,director
Lida Moser,1920-08-17,New York City,2014-08-11,"Rockville, Maryland",,,,,,,,,,,,,,,,F,director
Ruth Shook,1923-02-21,"Philadelphia, Pennsylvania, U.S.",2016-12-18,"Eureka, California, U.S.",Bern IkelerJean Mountaingrove,,,1.0,,,,,,,,,,,,F,director
Joan Myers,,,,,,,,,,,,,,,,,,,,F,director
Genevieve Naylor,1915-02-12,"Springfield, Massachusetts, U.S.",1989-07-21,,Misha Reznikoff,,,1.0,,2,,,,,,,,,,F,director
Brittany Nelson,,,,,,,,,,,,,,,,,,,,F,director
Joan Clark Netherwood,1932-01-01,"York, SC",2021-02-08,,,,,,,,,,,,,,,,,F,director
Diane Neumaier,,,,,,,,,,,,,,,,,,,,F,director
Liz Nielsen,,,,,,,,,,,,,,,,,,,,F,director
Barbara Nitke,,,,,,,,,,,,,,,,,,,,F,director
Lori Nix,1969-01-01,"Norton, Kansas",,,,,,,,,,,,,,,,,,F,director
Barbara Norfleet,,,,,,,,,,,,,,,,,,,,F,director
Kenda North,1951-01-01,"Chicago, Illinois",,,,,,,,,,,,,,,,,,F,director
Mary Harrod Northend,1850-05-10,"Salem, Massachusetts, U.S.",1926-12-17,"Salem, Massachusetts, U.S.",,,,,,,,,,,,,,,,F,director
Quinn Norton,1973-01-01,,,,,,,,,,,,,,,,,,,F,director
Dorothy O'Connor,1970-01-01,,,,,,,,,,,,,,,,,,,F,director
Gail O'Hara,,,,,,,,,,,,,,,,,,,,F,director
Elaine O'Neal ,1946-01-01,"Meriden, CT",,,,,,,,,,,,,,,,,,F,director
Suzanne Opton,1945-01-01,"Portland, OR",,,,,,,,,,,,,,,,,,F,director
Darcy Padilla,,,,,,,,,,,,,,,,,,,,F,director
Susan Harbage Page,,,,,,,,,,,,,,,,,,,,F,director
Cat Palmer,,,,,,,,,,,,,,,,,,,,F,director
April Palmieri,,,,,,,,,,,,,,,,,,,,F,director
Ilana Panich-Linsman,,,,,,,,,,,,,,,,,,,,F,director
Zale Parry,,,,,,,,,,,,,,,,,,,,F,director
Suzanne Pastor,1952-11-16,"Chicago, Illinois, U.S.",,,,,,,,,,,,,,,,,,F,director
Stacy Pearsall,,,,,,,,,,,,,,,,,,,,F,director
Lisa Jane Persky,1955-05-05,"Atlanta, Georgia, U.S.",,,Andrew Zax,2008-01-01,,1.0,0.0,,0.0,1965-10-16,United States,,,1.0,,,Lisa Jane Persky,F,director
Donna Personna,,,,,,,,,,,,,,,,,,,,F,director
Pamela J. Peters,,"Shiprock, New Mexico",,,,,,,,,,,,,,,,,,F,director
Valerie Phillips,,,,,,,,,,,,,,,,,,,,F,director
Keri Pickett,1959-01-01,"Charleston, SC, USA",,,,,,,,,,,,,,,,,,F,director
Sheila Pinkel,1941-01-01,"Newport News, Virginia, United States",,,,,,,,,,,,,,,,,,F,director
Melissa Ann Pinney,1953-02-12,"St. Louis, MO",,,,,,,,,,,,,,,,,,F,director
Emily Pitchford,,,,,,,,,,,,,,,,,,,,F,director
Mimi Plumb,,,,,,,,,,,,,,,,,,,,F,director
Lara Porzak,,,,,,,,,,,,,,,,,,,,F,director
Paige Powell,,,,,,,,,,,,,,,,,,,,F,director
Greta Pratt,1960-01-01,,,,,,,,,,,,,,,,,,,F,director
Sara L. Press,,,,,,,,,,,,,,,,,,,,F,director
Holly Randall Knipe,1978-09-05,"Hollywood, California, U.S.",,,,,,,,,,,,,,,,,,F,director
Florence Randle,,,,,,,,,,,,,,,,,,,,F,director
Lilo Raymond,1922-01-01,"Frankfurt, Germany",2009-01-01,,,,,,,,,,,,,,,,,F,director
Tasya van Ree,1976-04-30,"Mililani, Hawaii, U.S.",,,,,,,,,,,,,,,,,,F,director
Marcia Ann Reed,1948-01-01,"Hollywood, California, U.S.",,,,,,,,,,,,,,,,,,F,director
Rita Reed,,,,,,,,,,,,,,,,,,,,F,director
Andrea Star Reese,,,,,,,,,,,,,,,,,,,,F,director
Lara Jo Regan,,,,,,,,,,,,,,,,,,,,F,director
Emma Blanche Reineke,1863-01-08,"Illinois, U.S.",1935-08-09,"Shawnee, Kansas, U.S.",,,,,,,,,,,,,,,,F,director
Kathryn Reynolds,,,,,,,,,,,,,,,,,,,,F,director
Sandra Windland Smith,1970-01-19,"Little Rock, Arkansas, U.S.",2005-05-31,"Memphis, Tennessee, U.S.",,,,,,,,,,,,,,,,F,director
Martha Rial,,"Murrysville, PA",,,,,,,,,,,,,,,,,,F,director
Meghann Riepenhoff,,,,,,,,,,,,,,,,,,,,F,director
Andrea Robbins,,,,,,,,,,,,,,,,,,,,F,director
Holly Roberts,,,,,,,,,,,,,,,,,,,,F,director
Suzanne Roberts,,,,,,,,,,,,,,,,,,,,F,director
Wilma Roberts,1914-02-11,The Dalles,2014-08-22,The Dalles,,,,,,,,,,,,,,,,F,director
Mariah Robertson,,,,,,,,,,,,,,,,,,,,F,director
Abby Robinson,,,,,,,,,,,,,,,,,,,,F,director
Guadalupe Rosales,1980-01-01,"Redwood City, California, U.S.",,,,,,,,,,,,,,,,,,F,director
Sheree Rose,1941-01-01,,,,Bob Flanagan,,,1.0,,,,1952-12-26,New York City,1996-01-04,"Long Beach, California",1.0,,,Sheree Rose,F,director
Ann Rosener,1914-11-25,,2012-05-19,,,,,,,,,,,,,,,,,F,director
Betty Lark Ross,,,,,,,,,,,,,,,,,,,,F,director
Judith Joy Ross,1946-01-01,,,,,,,,,,,,,,,,,,,F,director
Lindsey Ross,1981-01-01,"Columbus, Ohio",,,,,,,,,,,,,,,,,,F,director
Lisa Ross,,,,,,,,,,,,,,,,,,,,F,director
Louise Rosenbaum,1910-03-27,,2003-04-01,,Edwin Rosskam,,,1.0,,,,,,,,,,,,F,director
Missy Margera,1979-09-28,,,,Missy Rothstein​ ​,2007-01-01,2012-01-01,2.0,2.0,1,0.0,,,,,,,,,F,director
Missy Rothstein,1979-09-28,,,,Missy Rothstein​ ​,2007-01-01,2012-01-01,2.0,2.0,1,0.0,,,,,,,,,F,director
Amanda Rowan,1979-01-03,"Northern California, United States",,,,,,,,,,,,,,,,,,F,director
Eva Rubinstein,1933-01-01,"Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,F,director
Jacinda Russell,,,,,,,,,,,,,,,,,,,,F,director
Ruth Fremson,,,,,John Scurlock ​,2016-01-01,,1.0,0.0,,0.0,,,,,,,,,F,director
Liza Ryan,1965-01-01,"Norfolk, Virginia",,,,,,,,,,,,,,,,,,F,director
Lisa Saltzman,,New York,,,,,,,,,,,,,,,,,,F,director
Connie Samaras,,"Albuquerque, New Mexico",,,,,,,,,,,,,,,,,,F,director
Gulnara Samoilova,,,,,,,,,,,,,,,,,,,,F,director
Suza Scalora,,,,,,,,,,,,,,,,,,,,F,director
Erin Schaff,1989-01-01,"New York City, U.S.",,,,,,,,,,,,,,,,,,F,director
Marisa Scheinfeld,,,,,,,,,,,,,,,,,,,,F,director
Justine Schiavo-Hunt,,,,,,,,,,,,,,,,,,,,F,director
Melanie Schiff,,,,,,,,,,,,,,,,,,,,F,director
Betsy Schneider,,,,,,,,,,,,,,,,,,,,F,director
Carrie Schneider,,,,,,,,,,,,,,,,,,,,F,director
Jana Schneider,,,,,,,,,,,,,,,,,,,,F,director
Wendi Schneider,1955-01-01,"Memphis, Tennessee, U.S.",,,,,,,,,,,,,,,,,,F,director
Collier Schorr,,,,,,,,,,,,,,,,,,,,F,director
Eliza Ruhamah Scidmore,1856-10-14,"Clinton, IA, U.S.",1928-11-03,"Geneva, Switzerland",,,,,,,,,,,,,,,,F,director
Louise Serpa,,,,,,,,,,,,,,,,,,,,F,director
Susan Seubert,1970-01-01,"Indianapolis, Indiana",,,,,,,,,,,,,,,,,,F,director
Brooke Shaden,1987-01-01,"Lancaster, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,F,director
Willa Shalit,1955-01-01,"New York City, New York, U.S.",,,Michael Schneider,,,1.0,,1,,,,,,,,,,F,director
Julia Shannon,,,,,,,,,,,,,,,,,,,,F,director
Geraldine Sharpe,1929-01-01,"Trenton, New Jersey, U.S.",1968-12-29,"West Chester, Pennsylvania, U.S.",,,,,,,,,,,,,,,,F,director
Musya S. Sheeler,,,,,,,,,,,,,,,,,,,,F,director
Phyllis Sheffield,1916-12-29,,2015-07-16,,,,,,,,,,,,,,,,,F,director
Melissa Shook,1939-04-18,"New York, New York",2020-08-27,"Chelsea, Massachusetts",,,,,,,,,,,,,,,,F,director
Erin Siegal,,United States of America,,,,,,,,,,,,,,,,,,F,director
Elizabeth Siegfried,1955-01-01,"Baltimore, Maryland",,,,,,,,,,,,,,,,,,F,director
Alexandra Silverthorne,1980-01-01,,,,,,,,,,,,,,,,,,,F,director
Lauren E. Simonutti,,,,,,,,,,,,,,,,,,,,F,director
Coreen Simpson,1942-02-18,"New York City, New York, U.S.",,,,,,,,,,,,,,,,,,F,director
Magdalene Arndt,1940-03-08,"Königsberg, Germany",,,John Sinclair​ ​,1965-01-01,1977-01-01,1.0,1.0,2,0.0,1941-10-02,"Flint, Michigan, United States",,,,,,,F,director
Stephanie Sinclair,1973-01-01,"Miami, Florida, United States",,,,,,,,,,,,,,,,,,F,director
Leah Singer,,,,,,,,,,,,,,,,,,,,F,director
Elizabeth Sisco,,,,,,,,,,,,,,,,,,,,F,director
Gail Skoff,1949-09-27,Los Angeles,,,Kermit Lynch,,,1.0,,,,1941-01-01,"Bakersfield, California",,,1.0,,,Gail Skoff,F,director
Madeleine Marie Slavick,,,,,,,,,,,,,,,,,,,,F,director
Claudia Smigrod,,,,,,,,,,,,,,,,,,,,F,director
Alix Smith,,,,,,,,,,,,,,,,,,,,F,director
Mickey Smith ,1972-01-01,"Duluth, Minnesota, U.S.",,,,,,,,,,,,,,,,,,F,director
Ming Smith,,"Detroit, Michigan",,,,,,,,,,,,,,,,,,F,director
Sheida Soleimani,1990-01-01,"Indianapolis, Indiana, U.S.",,,,,,,,,,,,,,,,,,F,director
Julia Solis,,,,,,,,,,,,,,,,,,,,F,director
Camille Solyagua,1959-01-01,"Denver, Colorado",,,,,,,,,,,,,,,,,,F,director
Indigo Som,,,,,,,,,,,,,,,,,,,,F,director
Eve Sonneman,1946-01-01,Chicago,,,,,,,,,,,,,,,,,,F,director
Tabitha Soren,1967-08-19,"San Antonio, Texas, U.S.",,,Michael Lewis,,,1.0,,3,,,,,,,,,,F,director
Melissa Springer,,,,,,,,,,,,,,,,,,,,F,director
Pamela Colleen Springsteen,1962-02-08,"Freehold Township, New Jersey, U.S.",,,Robert Jay Roth,2002-01-01,,1.0,0.0,1,0.0,1950-01-01,"Los Angeles, California, U.S.",,,1.0,0.0,"Nick Roth, Ruby Roth",Leslie Tobin BaconPamela Springsteen ​,F,director
Dese'Rae L. Stage,1983-05-06,"Miami, Florida",,,,,,,,,,,,,,,,,,F,director
Susan Hacker Stang,,,,,,,,,,,,,,,,,,,,F,director
Cordelia Stanwood,1865-01-08,"Ellsworth, Maine USA",1958-11-20,"Ellsworth, Maine USA",,,,,,,,,,,,,,,,F,director
Sally Stapleton,,,,,,,,,,,,,,,,,,,,F,director
Kathleen Norris Stark,1956-04-26,"New York City, U.S.",,,Tim Jeffries​ ​,1984-01-01,1990-01-01,1.0,1.0,1,0.0,,,,,,,,,F,director
Gitel Steed,1914-05-03,"Cleveland, Ohio, USA",1977-09-06,New York City,Robert Steed,,,1.0,,Andrew Hart (b. 1953),,,,,,,,,,F,director
Amy Stein,,,,,,,,,,,,,,,,,,,,F,director
Randi Malkin Steinberger,,,,,,,,,,,,,,,,,,,,F,director
Lisl Steiner,1927-11-19,"Vienna, Austria",2023-06-07,"Pound Ridge, New York, US",Meyer Monchek ​,1992-01-01,,1.0,0.0,,1.0,,,,,,,,,F,director
Lynn Gimbel Solinger,1945-01-01,New York City,,,Robert A.M. Stern,,,1.0,,,,1939-05-23,"New York City, U.S.",,,1.0,,Nicholas S. G. Stern,Lynn Gimbel Solinger,F,director
Janet Sternburg,,,,,,,,,,,,,,,,,,,,F,director
Jane Alden Stevens,1952-01-01,,,,,,,,,,,,,,,,,,,F,director
Nellie Jane Stockbridge,1868-01-01,United States,1965-01-01,,,,,,,,,,,,,,,,,F,director
Ashly Stohl,1972-08-09,,,,,,,,,,,,,,,,,,,F,director
Sarah Stolfa,,,,,,,,,,,,,,,,,,,,F,director
Evelyn Straus,1916-06-22,"Brooklyn, New York, US",1992-03-10,"Southampton, New York, US",,,,,,,,,,,,,,,,F,director
Zoe Strauss,1970-01-01,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,F,director
Evon Streetman,1932-01-01,"Fort Meade, Florida, United States",,,,,,,,,,,,,,,,,,F,director
Kim Stringfellow,1963-07-31,San Mateo CA,,,,,,,,,,,,,,,,,,F,director
Karen Marie Lewallen[1],1941-08-18,"Fairfax, Oklahoma, U.S.",2014-04-29,,Stephen Strom,,,1.0,,,,,,,,,,,,F,director
Nancy M. Stuart,,,,,,,,,,,,,,,,,,,,F,director
Stephanie Pfriender Stylander,1960-02-11,,,,,,,,,,,,,,,,,,,F,director
Rachel Sussman,1975-01-01,,,,,,,,,,,,,,,,,,,F,director
Paulette Tavormina,,,,,,,,,,,,,,,,,,,,F,director
Maggie Taylor,1961-01-01,"Cleveland, Ohio",,,,,,,,,,,,,,,,,,F,director
Gail Thacker,1959-01-01,"Providence, Rhode Island",,,,,,,,,,,,,,,,,,F,director
Dora Harrison,1923-04-11,"New Orleans, Louisiana",2012-10-14,"Los Angeles, California",,,,,,,,,,,,,,,,F,director
Ruth Thorne-Thomsen,,,,,,,,,,,,,,,,,,,,F,director
Jacqueline Thurston,1939-01-01,"Cincinnati, Ohio US",,,,,,,,,,,,,,,,,,F,director
Paula Gately Tillman,1946-06-30,,,,,,,,,,,,,,,,,,,F,director
Victory Tischler-Blue,,,,,,,,,,,,,,,,,,,,F,director
Amy Toensing,,New Hampshire,,,,,,,,,,,,,,,,,,F,director
Beatrice Tonnesen,,,,,,,,,,,,,,,,,,,,F,director
Erin Trieb,,,,,,,,,,,,,,,,,,,,F,director
Hulleah Tsinhnahjinnie,1954-08-26,"Phoenix, Arizona, United States of America",,,,,,,,,,,,,,,,,,F,director
Scout Tufankjian,,,,,,,,,,,,,,,,,,,,F,director
Deborah Lou Turbeville,1932-07-06,"Stoneham, Massachusetts",2013-10-24,"New York, New York",,,,,,,,,,,,,,,,F,director
Anne Turyn,1954-01-01,,,,,,,,,,,,,,,,,,,F,director
Mellon Tytell,,,,,,,,,,,,,,,,,,,,F,director
Penelope Umbrico,1957-01-31,,,,,,,,,,,,,,,,,,,F,director
Susan Unterberg,1941-01-01,"New York City, New York",,,,,,,,,,,,,,,,,,F,director
Caroline Valenta,,,,,,,,,,,,,,,,,,,,F,director
