Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Eberhard Wolfgang Möller,,,,,,,,,,,,,,,,,,,,M,playwrights
Martin Mosebach,,,,,,,,,,,,,,,,,,,,M,playwrights
Julius Mosen,,,,,,,,,,,,,,,,,,,,M,playwrights
Erich Mühsam,1878-04-06," Berlin, Imperial Germany",1934-07-10,"Oranienburg concentration camp, Nazi Germany",,,,,,,,,,,,,,,,M,playwrights
Hans Müller-Schlösser,,,,,,,,,,,,,,,,,,,,M,playwrights
Heiner Müller,,,,,,,,,,,,,,,,,,,,M,playwrights
Adolf Müllner,,,,,,,,,,,,,,,,,,,,M,playwrights
Thomas Naogeorgus,,,,,,,,,,,,,,,,,,,,M,playwrights
Max Neal,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst Elias Niebergall,,,,,,,,,,,,,,,,,,,,M,playwrights
Wilhelm Nienstädt,,,,,,,,,,,,,,,,,,,,M,playwrights
Oskar Panizza,1853-11-12,"Bad Kissingen, Bavaria",1921-09-28,"Bayreuth, Bavaria",,,,,,,,,,,,,,,,M,playwrights
August von Platen-Hallermünde,,,,,,,,,,,,,,,,,,,,M,playwrights
Ulrich Plenzdorf,,,,,,,,,,,,,,,,,,,,M,playwrights
René Pollesch,,,,,,,,,,,,,,,,,,,,M,playwrights
Gerhard Polt,1942-05-07,Munich,,,,,,,,,,,,,,,,,,M,playwrights
Paul Pörtner,,,,,,,,,,,,,,,,,,,,M,playwrights
Gustav zu Putlitz,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst Raupach,,,,,,,,,,,,,,,,,,,,M,playwrights
Hans Rehfisch,,,,,,,,,,,,,,,,,,,,M,playwrights
Hans Reimann ,,,,,,,,,,,,,,,,,,,,M,playwrights
Friedrich Wilhelm Riemer,,,,,,,,,,,,,,,,,,,,M,playwrights
Alexander Ritter,,,,,,,,,,,,,,,,,,,,M,playwrights
Johann Friedrich Rochlitz,,,,,,,,,,,,,,,,,,,,M,playwrights
Günther Rücker,,,,,,,,,,,,,,,,,,,,M,playwrights
Hans Sachs,,,,,,,,,,,,,,,,,,,,M,playwrights
Emanuel Schikaneder,,,,,,,,,,,,,,,,,,,,M,playwrights
Friedrich Schiller,,,,,,,,,,,,,,,,,,,,M,playwrights
Roland Schimmelpfennig,1967-09-19,"Gottingen, Germany",,,,,,,,,,,,,,,,,,M,playwrights
Johannes Schlaf,,,,,,,,,,,,,,,,,,,,M,playwrights
Einar Schleef,,,,,,,,,,,,,,,,,,,,M,playwrights
August Wilhelm Schlegel,1767-09-08,"Hanover, Electorate of Hanover",1845-05-12,"Bonn, Rhine Province",,,,,,,,,,,,,,,,M,playwrights
Friedrich Schlegel,1772-03-10,"Hanover, Electorate of Hanover",1829-01-12,"Dresden, Kingdom of Saxony",,,,,,,,,,,,,,,,M,playwrights
Rainer Schlösser,,,,,,,,,,,,,,,,,,,,M,playwrights
Hermann von Schmid,,,,,,,,,,,,,,,,,,,,M,playwrights
Christian Friedrich Daniel Schubart,,,,,,,,,,,,,,,,,,,,M,playwrights
Wilhelm Schürmann-Horster,1900-06-21,Cologne,1943-09-09,"Plötzensee Prison, Berlin",,,,,,,,,,,,,,,,M,playwrights
Robert Schuster,,,,,,,,,,,,,,,,,,,,M,playwrights
Aloys Johann Nepomuk Franz Senefelder,1771-11-06,"Prague, Kingdom of Bohemia",1834-02-26,"Munich, Kingdom of Bavaria",,,,,,,,,,,,,,,,M,playwrights
Karl Borromäus Alexander Sessa,,,,,,,,,,,,,,,,,,,,M,playwrights
Eduard Wilhelm Sievers,,,,,,,,,,,,,,,,,,,,M,playwrights
Isaac von Sinclair,,,,,,,,,,,,,,,,,,,,M,playwrights
Reinhard Sorge,,,,,,,,,,,,,,,,,,,,M,playwrights
Martin Sperr,1944-09-14,Steinberg,2002-04-06,Landshut,,,,,,,,,,,,,,,,M,playwrights
Heinrich Christian Johann Spoerl,1887-02-08,"Düsseldorf, German Empire",1955-08-25,"Rottach-Egern, Germany",,,,,,,,,,,,,,,,M,playwrights
Arnold Stadler,,,,,,,,,,,,,,,,,,,,M,playwrights
Hermann Stehr,1864-02-16,"Habelschwerdt, Silesia, Prussia (Bystrzyca Kłodzka, Poland)",1940-09-11,"Schreiberhau, Germany (Szklarska Poręba, Poland)",,,,,,,,,,,,,,,,M,playwrights
Leopold Stein,1810-11-03,"Burgpreppach, Bavaria",1882-12-02,"Frankfurt, Prussia, German Empire",,,,,,Sigmund Theodor Stein ,,,,,,,,,,M,playwrights
Carl Sternheim,,,,,,,,,,,,,,,,,,,,M,playwrights
August Stramm,,,,,,,,,,,,,,,,,,,,M,playwrights
Botho Strauss,,,,,,,,,,,,,,,,,,,,M,playwrights
Hermann Sudermann,,,,,,,,,,,,,,,,,,,,M,playwrights
Emil Taubert,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst Toller,,,,,,,,,,,,,,,,,,,,M,playwrights
Hans-Ulrich Treichel,,,,,,,,,,,,,,,,,,,,M,playwrights
Georg Friedrich Treitschke,,,,,,,,,,,,,,,,,,,,M,playwrights
Friedrich von der Trenck,,,,,,,,,,,,,,,,,,,,M,playwrights
Hermann Ulrici,1806-03-23,"Pförten, Neumark, Margraviate of Brandenburg",1884-01-11,"Halle (Saale), Province of Saxony, German Empire",,,,,,,,,,,,,,,,M,playwrights
Karl Gustav Vollmöller,1878-05-07,"Stuttgart, Württemberg,Germany",1948-10-18,"Los Angeles, California",Norina Gilli,,,1.0,,,,,,,,,,,,M,playwrights
Johann Heinrich Voss,,,,,,,,,,,,,,,,,,,,M,playwrights
Richard Voss,,,,,,,,,,,,,,,,,,,,M,playwrights
Christian August Vulpius,,,,,,,,,,,,,,,,,,,,M,playwrights
F. K. Waechter,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst August Wagner,1874-09-22,"Eglosheim, German Empire",1938-04-27,"Winnenthal, Nazi Germany",,,,,,,,,,,,,,,,M,playwrights
Heinrich Leopold Wagner,,,,,,,,,,,,,,,,,,,,M,playwrights
Martin Walser,,,,,,,,,,,,,,,,,,,,M,playwrights
Camillo Walzel,,,,,,,,,,,,,,,,,,,,M,playwrights
Benjamin Franklin Wedekind,1864-07-24,"Hanover, German Confederation",1918-03-09,"Munich, German Empire",,,,,,,,,,,,,,,,M,playwrights
Josef Magnus Wehner,1891-11-14,,1973-12-14,,,,,,,,,,,,,,,,,M,playwrights
Christian Weise,,,,,,,,,,,,,,,,,,,,M,playwrights
Peter Ulrich Weiss,1916-11-08,"Nowawes, Brandenburg, Germany",1982-05-10,"Stockholm, Sweden",Helga Henschen,,,1.0,,,,,,,,,,,,M,playwrights
Christian Felix Weiße,,,,,,,,,,,,,,,,,,,,M,playwrights
Karl Friedrich Gottlob Wetzel,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst Wichert,,,,,,,,,,,,,,,,,,,,M,playwrights
Adolf Wilbrandt,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst von Wildenbruch,,,,,,,,,,,,,,,,,,,,M,playwrights
Friedrich Wolf ,1888-12-23,"Neuwied, Rhine Province, German Empire",1953-10-05,"East Berlin, East Germany",Kaethe Gumpold,,,1.0,,Johanna Marie (1915)Lukas (1919)Markus (1923–2006)Konrad (1925–1982)by Lotte RayssLenaby Irmgard SchaafThomas Naumann (1953),,,,,,,,,,M,playwrights
Karl Wolfskehl,,,,,,,,,,,,,,,,,,,,M,playwrights
Ernst von Wolzogen,,,,,,,,,,,,,,,,,,,,M,playwrights
Carl Zuckmayer,,,,,,,,,,,,,,,,,,,,M,playwrights
George Tzavellas,,,,,,,,,,,,,,,,,,,,M,playwrights
Juste Chanlatte,,,,,,,,,,,,,,,,,,,,M,playwrights
Massillon Coicou,,,,,,,,,,,,,,,,,,,,M,playwrights
Antoine Dupré,,,,,,,,,,,,,,,,,,,,M,playwrights
Liautaud Ethéart,,,,,,,,,,,,,,,,,,,,M,playwrights
Frankétienne,,,,,,,,,,,,,,,,,,,,M,playwrights
Léon Laleau,,,,,,,,,,,,,,,,,,,,M,playwrights
Josaphat-Robert Large,,,,,,,,,,,,,,,,,,,,M,playwrights
Jean Metellus,1937-04-30,"Jacmel, Haiti",2014-01-04,,,,,,,,,,,,,,,,,M,playwrights
Charles Moravia,,,,,,,,,,,,,,,,,,,,M,playwrights
Félix Morisseau-Leroy,,,,,,,,,,,,,,,,,,,,M,playwrights
Jean-Baptiste Romane,,,,,,,,,,,,,,,,,,,,M,playwrights
György Balassa,1938-05-17,"Budapest, Kingdom of Hungary",2013-12-06,"Saint-Mandé, Paris, France",,,,,,,,,,,,,,,,M,playwrights
Péter Bacsó,1928-01-06,"Košice, Czechoslovakia (now Košice, Slovakia)",2009-03-11,,,,,,,,,,,,,,,,,M,playwrights
Miklós Bánffy,,,,,,,,,,,,,,,,,,,,M,playwrights
Attila Bartis,,,,,,,,,,,,,,,,,,,,M,playwrights
György Bessenyei,,,,,,,,,,,,,,,,,,,,M,playwrights
Lajos Blau,1880-08-22,"Nagyvárad, Austria-Hungary (now Oradea, Romania)",1948-09-09,"London, England, UK",Jolán Vészi[1],,,1.0,,Vera Hollander,,,,,,,,,,M,playwrights
Péter Bornemisza,,,,,,,,,,,,,,,,,,,,M,playwrights
Gergely Csiky,,,,,,,,,,,,,,,,,,,,M,playwrights
István Csurka,,,,,,,,,,,,,,,,,,,,M,playwrights
Géza Fodor ,,,,,,,,,,,,,,,,,,,,M,playwrights
Ladislas Fodor,,,,,,,,,,,,,,,,,,,,M,playwrights
Imre Földes ,,,,,,,,,,,,,,,,,,,,M,playwrights
Milán Füst,,,,,,,,,,,,,,,,,,,,M,playwrights
Árpád Göncz,,,,,,,,,,,,,,,,,,,,M,playwrights
Gyula Háy,,,,,,,,,,,,,,,,,,,,M,playwrights
Arthur Holitscher,,,,,,,,,,,,,,,,,,,,M,playwrights
Sándor Hunyady,1890-08-15,"Kolozsvár, Austria-Hungary",1942-10-10,"Budapest, Hungary",,,,,,,,,,,,,,,,M,playwrights
Mór Jókai,,,,,,,,,,,,,,,,,,,,M,playwrights
József Katona,,,,,,,,,,,,,,,,,,,,M,playwrights
János Kemény ,,,,,,,,,,,,,,,,,,,,M,playwrights
Melchior Lengyel,,,,,,,,,,,,,,,,,,,,M,playwrights
Sándor Lezsák,,,,,,,,,,,,,,,,,,,,M,playwrights
Imre Madách,,,,,,,,,,,,,,,,,,,,M,playwrights
Ferenc Molnár,,,,,,,,,,,,,,,,,,,,M,playwrights
László Németh,,,,,,,,,,,,,,,,,,,,M,playwrights
János Nyíri,,,,,,,,,,,,,,,,,,,,M,playwrights
Károly Pap,1897-09-24,"Sopron, Austria-Hungary",1945-01-01,"Buchenwald or Bergen-Belsen, Nazi Germany",,,,,,,,,,,,,,,,M,playwrights
Erno Polgar,,,,,,,,,,,,,,,,,,,,M,playwrights
Zsolt Pozsgai,1960-09-20,"Pécs, Hungary",,,,,,,,,,,,,,,,,,M,playwrights
György Schwajda,,,,,,,,,,,,,,,,,,,,M,playwrights
Tamás Simon,,,,,,,,,,,,,,,,,,,,M,playwrights
Alfred Soultan,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert B Suda,1978-06-16,"Budapest, Hungary",,,,,,,,,,,,,,,,,,M,playwrights
András Sütő,,,,,,,,,,,,,,,,,,,,M,playwrights
Dezső Szomory,,,,,,,,,,,,,,,,,,,,M,playwrights
Johann von Vásáry,1899-01-11,"Budapest, Austro-Hungarian Empire",1963-11-20,"Madrid, Spain",Janka Siklossy,,,1.0,,,,,,,,,,,,M,playwrights
András Visky,1957-04-13,"Târgu-Mureş, Romania",,,,,,,,,,,,,,,,,,M,playwrights
Bhagavatula Sadasiva Sankara Sastry,1925-08-31,"Visakhapatnam, Andhra Pradesh, India",1998-06-04,,K. Rama Lakshmi,,,1.0,,,,,,,,,,,,M,playwrights
Acharya Aatreya,,,,,,,,,,,,,,,,,,,,M,playwrights
Roysten Abel,,,,,,,,,,,,,,,,,,,,M,playwrights
Thottathimyalil Mathew Abraham,1949-06-01,"Thodupuzha, Idukki district, Kerala, India",,,,,,,,,,,,,,,,,,M,playwrights
Jagathy N. K. Achary,1924-01-01,"Jagathy, Trivandrum, Travancore, present day India",1997-01-01,"Thiruvananthapuram, Kerala, India",Prasanna,,,1.0,,Jagathy SreekumarKrishnakumarJameela,,,,,,,,,,M,playwrights
Abhimanyu Acharya,,,,,,,,,,,,,,,,,,,,M,playwrights
Hira Lal,1879-05-06,"Umri, Sirsaganj, Mainpuri (now Firozabad district, Uttar Pradesh)",1933-07-20,"Kanpur, Uttar Pradesh",,,,,,,,,,,,,,,,M,playwrights
Agha Hasan Amanat,,,,,,,,,,,,,,,,,,,,M,playwrights
Manzoor Ahtesham,1948-04-03,"Bhopal, Madhya Pradesh, India",2021-04-26,Bhopal,,,,,,,,,,,,,,,,M,playwrights
Kunthigode Vibuthi Akshara,,,,,,,,,,,,,,,,,,,,M,playwrights
Satish Alekar,1949-01-30,Delhi,,,,,,,,,,,,,,,,,,M,playwrights
P. J. Antony,1925-01-01,"Eranakulam, Cochin State, British Raj (now Kerala, India)",1979-03-14,"Madras, Tamil Nadu, India",Smt. Mary,,,1.0,,2,,,,,,,,,,M,playwrights
Sasidharan Arattuvazhi,1955-08-25,"Arattuvazhi, State of Travancore-Cochin, India (present day Alappuzha, Kerala, India)",2001-01-21,,Sudhakutty,,,1.0,,2,,,,,,,,,,M,playwrights
Upendranath Ashk,1910-12-14,"Jalandhar, Punjab, British India",1996-01-19,"Allahabad, Uttar Pradesh, India",,,,,,,,,,,,,,,,M,playwrights
Aśvaghoṣa,,,,,,,,,,,,,,,,,,,,M,playwrights
Pralhad Keshav Atre,1898-08-13,"Kodit Khurd, Pune district, Maharashtra",1969-06-13,"Mumbai, Maharashtra, India",,,,,,,,,,,,,,,,M,playwrights
Srinivas Avasarala,1984-03-19,"Kakinada, Andhra Pradesh, India[2]",,,,,,,,,,,,,,,,,,M,playwrights
Adivi Baapiraju,1895-10-08,"Bhimavaram in West Godavari, British India",,"Manipal, Karnataka, India",,,,,,,,,,,,,,,,M,playwrights
Kirat Babani,,,,,,,,,,,,,,,,,,,,M,playwrights
Ram Gopal Bajaj,1940-07-01,Bihar,,,Sulochna Devi and Late.Chandrakala Khemchand Prakash,,,1.0,,"Prakash Bajaj, Riju Bajaj, Aseem Bajaj",,,,,,,,,,M,playwrights
Kailasam Balachander,1930-07-09,"Nannilam, Madras Presidency, British India",2014-12-23,"Chennai, Tamil Nadu, India",Rajam ​,1956-01-01,,1.0,0.0,"3, including Bala Kailasam",0.0,,,,,,,,,M,playwrights
Maadhu Balaji,,,,,,,,,,,,,,,,,,,,M,playwrights
Krishnakumar Balasubramanian,,,,,,,,,,,,,,,,,,,,M,playwrights
Ajitesh Bandopadhyay,1933-09-30,"Ropogram, Purulia District, West Bengal, India",1983-10-13,"Calcutta, West Bengal, India",,,,,,,,,,,,,,,,M,playwrights
Asit Bandopadhyay,1936-01-01,,2020-09-17,"Kolkata, West Bengal, India",,,,,,,,,,,,,,,,M,playwrights
Tarasankar Bandyopadhyay,,,,,,,,,,,,,,,,,,,,M,playwrights
Krishna Mohan Banerjee,1813-05-24,"Calcutta, Bengal, British India",1885-05-11,"Calcutta, Bengal, British India",,,,,,,,,,,,,,,,M,playwrights
Bani Kumar,1907-11-23,"Kanpur Village, Howrah",1978-08-15,Kolkata,,,,,,,,,,,,,,,,M,playwrights
Hasmukh Baradi,,,,,,,,,,,,,,,,,,,,M,playwrights
Chandradhar Barua,,,,,,,,,,,,,,,,,,,,M,playwrights
Vaikom Muhammad Basheer,,,,,,,,,,,,,,,,,,,,M,playwrights
Amrita Lal Basu,1853-01-01,"Calcutta, British India",1929-01-01,,,,,,,,,,,,,,,,,M,playwrights
Shiv Kumar Batalvi,,,,,,,,,,,,,,,,,,,,M,playwrights
Rajinder Singh Bedi,1915-09-01,"Sialkot, Punjab, British India",1984-11-11,"Mumbai, Maharashtra, India",,,,,,,,,,,,,,,,M,playwrights
Rambriksh Benipuri,,,,,,,,,,,,,,,,,,,,M,playwrights
Birendra Krishna Bhadra,1905-08-04,"Ahiritola, Calcutta, Bengal Presidency, British India",1991-11-03,"Kolkata, West Bengal, India",,,,,,,,,,,,,,,,M,playwrights
Datta Bhagat,,,,,,,,,,,,,,,,,,,,M,playwrights
Devananda Bharali,,,,,,,,,,,,,,,,,,,,M,playwrights
Dharamvir Bharati,,,,,,,,,,,,,,,,,,,,M,playwrights
Bhanu Bharti,1947-01-01,"Ajmer, Rajasthan",,,,,,,,,,,,,,,,,,M,playwrights
Bhāsa,,,,,,,,,,,,,,,,,,,,M,playwrights
Thoppil Bhasi,,,,,,,,,,,,,,,,,,,,M,playwrights
Daji Bhatawadekar,1921-09-15,"Bombay, Bombay Presidency, India",2006-12-26,"Mumbai, Maharashtra, India",,,,,,,,,,,,,,,,M,playwrights
Baglaranjan Bhattacharya,1907-02-07,"Ziaganj, Murshidabad, West Bengal, India",1986-11-15,"Kolkata, India",,,,,,,,,,,,,,,,M,playwrights
Bijon Bhattacharya,1906-07-17,"Faridpur, Bengal Presidency, British India(now in Bangladesh)",1978-01-19,"Calcutta, West Bengal, India",Mahasweta Devi,,,1.0,,Nabarun Bhattacharya,,,,,,,,,,M,playwrights
Raman Bhattathiripad,1896-03-26,"Mezhathur, Ponnani taluk Malabar District, Madras Presidency, British India (Present day Pattambi Taluk, Palakkad district)",1982-02-12,,Sreedevi Antharjanam,,,1.0,,,,,,,,,,,,M,playwrights
Bhavabhuti,,,,,,,,,,,,,,,,,,,,M,playwrights
Vishnudas Bhave,,,,,,,,,,,,,,,,,,,,M,playwrights
Utpal Bhayani,,,,,,,,,,,,,,,,,,,,M,playwrights
Anugrah Bohrey,,New Delhi,,,,,,,,,,,,,,,,,,M,playwrights
Buddhadeva Bose,,,,,,,,,,,,,,,,,,,,M,playwrights
Madaram Brahma,1903-01-01,"Kokrajhar, Dhubri District, Assam, India",1990-09-06,"Kokrajhar, Assam, India",,,,,,,,,,,,,,,,M,playwrights
Krishan Chander,1914-11-23,"Bharatpur, Rajputana, British India(now in Rajasthan, India)",1977-03-08,"Bombay, Maharashtra, India",Vidyawati Chopra and Salma Siddiqui,,,1.0,,,,,,,,,,,,M,playwrights
Mohit Chattopadhyay,,,,,,,,,,,,,,,,,,,,M,playwrights
Harindranath Chattopadhyay,,,,,,,,,,,,,,,,,,,,M,playwrights
Chaturbhuj,1891-08-26,"Aurangabad Chandok, Uttar Pradesh, India",1960-02-02,,,,,,,,,,,,,,,,,M,playwrights
Sitaram Chaturvedi,,,,,,,,,,,,,,,,,,,,M,playwrights
Cherukad,,,,,,,,,,,,,,,,,,,,M,playwrights
Honey Chhaya,,,,,,,,,,,,,,,,,,,,M,playwrights
Gopal Chhotray,,,,,,,,,,,,,,,,,,,,M,playwrights
Partha Pratim Chowdhury,1938-01-01,,1996-01-01,,,,,,,,,,,,,,,,,M,playwrights
James Cousins,,,,,,,,,,,,,,,,,,,,M,playwrights
Asif Currimbhoy,,,,,,,,,,,,,,,,,,,,M,playwrights
Dalpatram,,,,,,,,,,,,,,,,,,,,M,playwrights
Jaywant Dalvi,,,,,,,,,,,,,,,,,,,,M,playwrights
Purushottam Darvhekar,1926-06-01,,1999-09-21,,,,,,,,,,,,,,,,,M,playwrights
Biswajit Das ,,,,,,,,,,,,,,,,,,,,M,playwrights
Manoranjan Das,,,,,,,,,,,,,,,,,,,,M,playwrights
Sisir Kumar Das,1936-01-01,"Calcutta, British India",2003-01-01,"Kolkata, India",,,,,,,,,,,,,,,,M,playwrights
Yesudas,1931-09-10,"Thiruvarur, Nagapattinam, Madras Province, British Raj",2022-11-20,"Chennai, Tamil Nadu, India",Baby,,,1.0,,"Thara, Usha, Asha (daughter)  Ravichandran (Son)",,,,,,,,,,M,playwrights
Mahesh Dattani,1958-08-07,"Bangalore, Mysore State, India",,,,,,,,,,,,,,,,,,M,playwrights
Janak Dave,,,,,,,,,,,,,,,,,,,,M,playwrights
Ranchhodbhai Dave,,,,,,,,,,,,,,,,,,,,M,playwrights
Swadesh Deepak,,,,,,,,,,,,,,,,,,,,M,playwrights
Bhabananda Deka,,,,,,,,,,,,,,,,,,,,M,playwrights
Ramanlal Desai,,,,,,,,,,,,,,,,,,,,M,playwrights
Cyril Desbruslais,1940-12-21,Calcutta,,,,,,,,,,,,,,,,,,M,playwrights
Govind Purushottam Deshpande,,,,,,,,,,,,,,,,,,,,M,playwrights
Makarand Deshpande,1966-03-06,"Dahanu, Maharashtra, India",,,,,,,,,,,,,,,,,,M,playwrights
Purushottam Laxman Deshpande,1919-11-08,"Bombay, Bombay Presidency, British India",2000-06-12,"Pune, Maharashtra, India",Sunita Deshpande ​,1946-01-01,,1.0,0.0,,0.0,,,,,,,,,M,playwrights
Chetan Datar,,,,,,,,,,,,,,,,,,,,M,playwrights
Ramachandra Deva,,,,,,,,,,,,,,,,,,,,M,playwrights
Kewal Dhaliwal,1964-10-07,"Ajnala, Amritsar district, Punjab",,,,,,,,,,,,,,,,,,M,playwrights
Krishna Dhar,,,,,,,,,,,,,,,,,,,,M,playwrights
Satyadev Dubey,1936-07-13,"Bilaspur, Central Provinces and Berar, British India (present-day Chhattisgarh, India)",2011-12-25,"Mumbai, Maharashtra, India",,,,,,,,,,,,,,,,M,playwrights
Kartar Singh Duggal,,,,,,,,,,,,,,,,,,,,M,playwrights
Utpal Dutt,1929-03-29,"Barisal, Bengal Presidency, British India(present-day Bangladesh)",1993-08-19,"Calcutta, West Bengal, India",Shobha Sen ​,1960-01-01,,1.0,0.0,Bishnupriya Dutta,0.0,1923-09-17,"Faridpur, Bengal Presidency, British India(present-day Bangladesh)",2017-08-13,"Kolkata, West Bengal, India",1.0,0.0,,Utpal Dutt ​ ​,M,playwrights
Manilal Dwivedi,,,,,,,,,,,,,,,,,,,,M,playwrights
Mahesh Elkunchwar,1939-10-09,"Parwa, Maharashtra",,,,,,,,,,,,,,,,,,M,playwrights
Uttam Gada,,,,,,,,,,,,,,,,,,,,M,playwrights
Balwant Gargi,1916-12-04,"Sehna, Barnala (Punjab)",2003-04-22,"Mumbai, India",,,,,,,,,,,,,,,,M,playwrights
Aswini Kumar Ghose,,,,,,,,,,,,,,,,,,,,M,playwrights
Sisir Kumar Ghosh,1840-01-01,"Palua Village,  Jessore district, British India (now in Bangladesh)",1911-01-10,"Calcutta, India",,,,,,,,,,,,,,,,M,playwrights
Girish Chandra Ghosh,1844-02-28,"Baghbazar in Calcutta, Bengal Presidency, British India (now Kolkata)",1912-02-08,"Calcutta, Bengal Presidency, British India (now Kolkata)",Pramodini Devi,,,1.0,,,,,,,,,,,,M,playwrights
Santosh Kumar Ghosh,1920-09-09,"Faridpur, Bengal, British India",1985-02-26,"Kolkata, West Bengal, India",,,,,,,,,,,,,,,,M,playwrights
Dattatraya Ganesh Godse,1914-07-03,"Jalgaon, Bombay Presidency",1992-01-05,,,,,,,,,,,,,,,,,M,playwrights
Hardwar Goswami,,,,,,,,,,,,,,,,,,,,M,playwrights
Nihar Ranjan Gupta,1911-06-06,"Narail, Presidency Division, British India (Now, Khulna,  Bangladesh)",1986-02-20,"Calcutta, West Bengal, India",,,,,,,,,,,,,,,,M,playwrights
Sachin Gupta,,,,,,,,,,,,,,,,,,,,M,playwrights
Gurajada Venkata Apparao,1862-09-21,"S.Rayavaram, Madras Presidency, British India (now in Andhra Pradesh, India)",1915-11-30,"Srikakulam, Madras Presidency, British India (now in Andhra Pradesh, India)","Appala Narasamma, 1885",,,1.0,,Lakshmi Narasamma (daughter)Venkata Ramadasu (son),,,,,,,,,,M,playwrights
Bharatendu Harishchandra,,,,,,,,,,,,,,,,,,,,M,playwrights
Harsha,,,,,,,,,,,,,,,,,,,,M,playwrights
Abhishek Iyengar,1984-11-08,Bengaluru,,,,,,,,,,,,,,,,,,M,playwrights
Kongara Jaggayya,1928-12-31,"Tenali, Madras Presidency, British India (present-day Andhra Pradesh, India)",2004-03-05,"Chennai, Tamil Nadu, India",,,,,,,,,,,,,,,,M,playwrights
Tushar Jain,,,,,,,,,,,,,,,,,,,,M,playwrights
Janardhana Maharshi,,"Kandukuru, Prakasam district Andhra Pradesh, India",,,Lakshmi Sunitha,,,1.0,,2,,,,,,,,,,M,playwrights
Jashwant Thaker,1915-05-05,"Mahelav, Anand district, Gujarat",1990-12-25,"Ahmedabad, Gujarat",,,,,,Aditi Desai (daughter),,,,,,,,,,M,playwrights
Cherunniyoor Jayaprasad,,,,,,,,,,,,,,,,,,,,M,playwrights
Abhijat Joshi,1969-12-01,"Ahmedabad, Gujarat, India",,,Shobha Joshi,,,1.0,,1,,,,,,,,,,M,playwrights
Pravin Joshi,1934-01-01,India,1979-01-19,,Sarita Bhosle,,,1.0,,Purbi JoshiKetki Dave,,1941-10-17,"Pune, Bombay Presidency, British India (present-day Maharashtra, India)",,,2.0,1.0,Ketki DavePurbi Joshi,Rajkumar Khatau​ ​,M,playwrights
Rajesh Joshi,,,,,,,,,,,,,,,,,,,,M,playwrights
Sharad Joshi,,,,,,,,,,,,,,,,,,,,M,playwrights
Shivkumar Joshi,,,,,,,,,,,,,,,,,,,,M,playwrights
K. Thayat,,,,,,,,,,,,,,,,,,,,M,playwrights
T. P. Kailasam,,,,,,,,,,,,,,,,,,,,M,playwrights
Joy J. Kaimaparamban,,,,,,,,,,,,,,,,,,,,M,playwrights
Kalidasa,,,,,,,,,,,,,,,,,,,,M,playwrights
Chandrashekhara Kambara,,,,,,,,,,,,,,,,,,,,M,playwrights
Babukodi Venkataramana Karanth,1929-09-19,"Manchi, Kingdom of Mysore, British India",2002-09-01,"Bangalore, Karnataka, India",Prema Rao,,,1.0,,,,,,,,,,,,M,playwrights
Shivaram Karanth,,,,,,,,,,,,,,,,,,,,M,playwrights
Girish Karnad,,,,,,,,,,,,,,,,,,,,M,playwrights
M. Karunanidhi,,,,,,,,,,,,,,,,,,,,M,playwrights
Muhammad Shah,1879-04-03,"Banaras, India[1]",1935-04-01,"Lahore, Punjab Province, British India(now in Punjab, Pakistan)",Mukhtar Khanum,,,1.0,,,,1901-07-12,"Amritsar, British India, (present-day India)",1982-02-25,"Karachi, Pakistan",1.0,,1,Agha Hashar Kashmiri,M,playwrights
Kattakayam Cherian Mappillai,,,,,,,,,,,,,,,,,,,,M,playwrights
Bansi Kaul,1949-08-23,"Srinagar, Jammu & Kashmir, India",2021-02-06,"Dwarka, Delhi, India",,,,,,,,,,,,,,,,M,playwrights
Manav Kaul,1976-12-19,"Baramulla, Jammu and Kashmir, India",,,,,,,,,,,,,,,,,,M,playwrights
Kavi Kant,,,,,,,,,,,,,,,,,,,,M,playwrights
Appaneravanda Appachcha,1868-01-01,"at Kirundaadu Village, near Madikeri, Kodagu District, India",1930-01-01,"Madikeri, Kodagu District, India",,,,,,,,,,,,,,,,M,playwrights
Viswanatha Kaviraja,,,,,,,,,,,,,,,,,,,,M,playwrights
Tirupati Venkata Kavulu,,,,,,,,,,,,,,,,,,,,M,playwrights
Waman Kendre,,"Daradwadi, Beed district, Maharashtra",,,Gauri Kendre,,,1.0,,,,,,,,,,,,M,playwrights
Jahangir Pestonji Khambhata,,,,,,,,,,,,,,,,,,,,M,playwrights
Feroz Abbas Khan,1959-01-01,,,,,,,,,,,,,,,,,,,M,playwrights
